DateTime,D0,Ref,R20,R30
9/2/2012 21:40,0.00211973,-0.249037,-0.255208,-0.242763
9/2/2012 21:45,-0.00171799,-0.249966,-0.256714,-0.243325
9/2/2012 21:50,-0.00385259,-0.250525,-0.257583,-0.243684
9/2/2012 21:55,-0.0042242,-0.250602,-0.257602,-0.243779
9/2/2012 22:00,-0.00377322,-0.250401,-0.257133,-0.24372
9/2/2012 22:05,-0.00309815,-0.250114,-0.256543,-0.243613
9/2/2012 22:10,-0.00241322,-0.249823,-0.255991,-0.243489
9/2/2012 22:15,-0.00166681,-0.249529,-0.255493,-0.243347
9/2/2012 22:20,-0.0010997,-0.249264,-0.255095,-0.243208
9/2/2012 22:25,-0.000973115,-0.249103,-0.254882,-0.243113
9/2/2012 22:30,-0.00195605,-0.249192,-0.255048,-0.243153
9/2/2012 22:35,-0.00465472,-0.2497,-0.255861,-0.243439
9/2/2012 22:40,-0.0086935,-0.250604,-0.257308,-0.243963
9/2/2012 22:45,-0.0126099,-0.251566,-0.258857,-0.244527
9/2/2012 22:50,-0.0149635,-0.25218,-0.259826,-0.244907
9/2/2012 22:55,-0.0158139,-0.252363,-0.260041,-0.245059
9/2/2012 23:00,-0.0159364,-0.25231,-0.259823,-0.24509
9/2/2012 23:05,-0.0155847,-0.252129,-0.259385,-0.24505
9/2/2012 23:10,-0.0149695,-0.251866,-0.258845,-0.244953
9/2/2012 23:15,-0.0144126,-0.251607,-0.258363,-0.244842
9/2/2012 23:20,-0.014292,-0.251445,-0.258086,-0.244764
9/2/2012 23:25,-0.0143905,-0.25136,-0.257954,-0.244715
9/2/2012 23:30,-0.0143088,-0.251254,-0.25777,-0.244654
9/2/2012 23:35,-0.0137755,-0.251052,-0.257395,-0.244544
9/2/2012 23:40,-0.0127172,-0.250728,-0.256793,-0.24437
9/2/2012 23:45,-0.0112114,-0.250285,-0.255997,-0.244126
9/2/2012 23:50,-0.00953062,-0.249784,-0.255123,-0.243844
9/2/2012 23:55,-0.00802349,-0.249317,-0.25432,-0.243576
9/3/2012 0:00,-0.0066822,-0.248912,-0.253626,-0.243338
9/3/2012 0:05,-0.00514492,-0.248498,-0.25292,-0.243086
9/3/2012 0:10,-0.00348572,-0.248062,-0.252192,-0.242813
9/3/2012 0:15,-0.00227015,-0.247732,-0.251661,-0.242591
9/3/2012 0:20,-0.0018507,-0.247611,-0.251504,-0.242482
9/3/2012 0:25,-0.00190432,-0.247644,-0.251614,-0.242466
9/3/2012 0:30,-0.00188617,-0.247693,-0.251729,-0.242464
9/3/2012 0:35,-0.00149929,-0.24765,-0.251668,-0.242415
9/3/2012 0:40,-0.000768352,-0.247498,-0.251425,-0.242304
9/3/2012 0:45,1.40E-05,-0.247303,-0.251135,-0.242164
9/3/2012 0:50,0.000436753,-0.247175,-0.250988,-0.242057
9/3/2012 0:55,0.000180048,-0.247212,-0.251126,-0.242038
9/3/2012 1:00,-0.000446145,-0.247378,-0.251478,-0.242092
9/3/2012 1:05,-0.000799031,-0.247508,-0.251768,-0.242131
9/3/2012 1:10,-0.000823475,-0.247543,-0.251896,-0.242123
9/3/2012 1:15,-0.00101358,-0.247602,-0.252059,-0.242132
9/3/2012 1:20,-0.00162254,-0.247773,-0.252402,-0.242208
9/3/2012 1:25,-0.00194111,-0.247914,-0.252689,-0.242267
9/3/2012 1:30,-0.000603042,-0.247681,-0.252345,-0.2421
9/3/2012 1:35,0.00346531,-0.246737,-0.250825,-0.24151
9/3/2012 1:40,0.00963565,-0.245081,-0.248157,-0.240495
9/3/2012 1:45,0.0155955,-0.243227,-0.245208,-0.239353
9/3/2012 1:50,0.01936,-0.24191,-0.243167,-0.238511
9/3/2012 1:55,0.0210499,-0.241359,-0.24238,-0.238104
9/3/2012 2:00,0.0219102,-0.24122,-0.242272,-0.237937
9/3/2012 2:05,0.0227513,-0.24115,-0.242272,-0.23782
9/3/2012 2:10,0.0236346,-0.241064,-0.242216,-0.237706
9/3/2012 2:15,0.0240916,-0.24108,-0.242304,-0.237663
9/3/2012 2:20,0.0241294,-0.24124,-0.242607,-0.237712
9/3/2012 2:25,0.0242489,-0.241406,-0.2429,-0.237766
9/3/2012 2:30,0.0253265,-0.241278,-0.242714,-0.237648
9/3/2012 2:35,0.027928,-0.240606,-0.241648,-0.237211
9/3/2012 2:40,0.031485,-0.239476,-0.239857,-0.236501
9/3/2012 2:45,0.0345246,-0.23837,-0.238139,-0.235799
9/3/2012 2:50,0.0360841,-0.237769,-0.237276,-0.235384
9/3/2012 2:55,0.0365553,-0.237672,-0.237265,-0.235258
9/3/2012 3:00,0.0366002,-0.2378,-0.237626,-0.235263
9/3/2012 3:05,0.0364413,-0.237996,-0.238087,-0.235314
9/3/2012 3:10,0.0361542,-0.23822,-0.238563,-0.235388
9/3/2012 3:15,0.0357799,-0.238464,-0.239034,-0.235482
9/3/2012 3:20,0.0356212,-0.238642,-0.23937,-0.235549
9/3/2012 3:25,0.0362312,-0.238576,-0.239293,-0.235485
9/3/2012 3:30,0.0384718,-0.237955,-0.238315,-0.235099
9/3/2012 3:35,0.0425975,-0.236541,-0.236075,-0.234242
9/3/2012 3:40,0.0474915,-0.23456,-0.232966,-0.233044
9/3/2012 3:45,0.0512215,-0.232784,-0.230245,-0.231949
9/3/2012 3:50,0.0528559,-0.231891,-0.22899,-0.231342
9/3/2012 3:55,0.0531811,-0.231755,-0.228966,-0.231156
9/3/2012 4:00,0.0529855,-0.231941,-0.229464,-0.231152
9/3/2012 4:05,0.0524605,-0.23228,-0.230183,-0.231243
9/3/2012 4:10,0.051675,-0.23271,-0.231009,-0.231407
9/3/2012 4:15,0.0508085,-0.233168,-0.231856,-0.231607
9/3/2012 4:20,0.0501081,-0.233557,-0.232579,-0.231786
9/3/2012 4:25,0.0497613,-0.233787,-0.233056,-0.231879
9/3/2012 4:30,0.050187,-0.233694,-0.233041,-0.231779
9/3/2012 4:35,0.0514519,-0.233189,-0.232396,-0.231424
9/3/2012 4:40,0.0528972,-0.232472,-0.231447,-0.230934
9/3/2012 4:45,0.0536191,-0.231968,-0.230855,-0.230562
9/3/2012 4:50,0.0534877,-0.231886,-0.230919,-0.230433
9/3/2012 4:55,0.0531729,-0.232003,-0.23127,-0.230421
9/3/2012 5:00,0.0528201,-0.232138,-0.231614,-0.230433
9/3/2012 5:05,0.0522951,-0.232345,-0.232034,-0.230505
9/3/2012 5:10,0.0518307,-0.232571,-0.232439,-0.230606
9/3/2012 5:15,0.0518456,-0.232633,-0.232545,-0.230628
9/3/2012 5:20,0.0524777,-0.232418,-0.232179,-0.2305
9/3/2012 5:25,0.0536212,-0.231938,-0.231392,-0.230217
9/3/2012 5:30,0.055256,-0.231193,-0.230213,-0.229765
9/3/2012 5:35,0.0571827,-0.230227,-0.228719,-0.229161
9/3/2012 5:40,0.0588818,-0.229254,-0.227248,-0.228535
9/3/2012 5:45,0.0598436,-0.228579,-0.226271,-0.228075
9/3/2012 5:50,0.0601593,-0.228277,-0.225899,-0.227834
9/3/2012 5:55,0.0602974,-0.22815,-0.225795,-0.227696
9/3/2012 6:00,0.0602221,-0.228122,-0.225844,-0.227622
9/3/2012 6:05,0.0598208,-0.228264,-0.226149,-0.227656
9/3/2012 6:10,0.0593835,-0.228488,-0.226548,-0.227746
9/3/2012 6:15,0.0592554,-0.2286,-0.226738,-0.227781
9/3/2012 6:20,0.0593935,-0.228544,-0.226657,-0.227726
9/3/2012 6:25,0.0593308,-0.228475,-0.226575,-0.227667
9/3/2012 6:30,0.0585301,-0.228653,-0.226918,-0.227748
9/3/2012 6:35,0.0566839,-0.229269,-0.227999,-0.228083
9/3/2012 6:40,0.0541107,-0.230255,-0.229697,-0.228634
9/3/2012 6:45,0.0517401,-0.231243,-0.231396,-0.229189
9/3/2012 6:50,0.0503169,-0.231856,-0.232463,-0.229531
9/3/2012 6:55,0.0497101,-0.232062,-0.232847,-0.229642
9/3/2012 7:00,0.0493268,-0.232104,-0.23295,-0.229663
9/3/2012 7:05,0.048874,-0.232169,-0.233064,-0.229698
9/3/2012 7:10,0.0487467,-0.232168,-0.233044,-0.229698
9/3/2012 7:15,0.0493006,-0.231925,-0.23262,-0.229563
9/3/2012 7:20,0.0502615,-0.231455,-0.231835,-0.229302
9/3/2012 7:25,0.050811,-0.231025,-0.231136,-0.229067
9/3/2012 7:30,0.0500607,-0.23104,-0.231159,-0.229091
9/3/2012 7:35,0.047739,-0.231732,-0.232243,-0.229512
9/3/2012 7:40,0.0446738,-0.23287,-0.234007,-0.230195
9/3/2012 7:45,0.0424119,-0.233837,-0.235481,-0.230783
9/3/2012 7:50,0.0417933,-0.234171,-0.235935,-0.231012
9/3/2012 7:55,0.0422028,-0.233974,-0.235536,-0.230936
9/3/2012 8:00,0.0428072,-0.233609,-0.23487,-0.230756
9/3/2012 8:05,0.0432745,-0.233277,-0.23427,-0.230586
9/3/2012 8:10,0.0438272,-0.232943,-0.233686,-0.230408
9/3/2012 8:15,0.0446413,-0.232513,-0.232958,-0.230167
9/3/2012 8:20,0.0454079,-0.232052,-0.232194,-0.229903
9/3/2012 8:25,0.0451113,-0.231892,-0.231918,-0.229821
9/3/2012 8:30,0.042331,-0.232601,-0.232997,-0.23026
9/3/2012 8:35,0.0365769,-0.234453,-0.235865,-0.231387
9/3/2012 8:40,0.0293348,-0.236915,-0.239697,-0.232887
9/3/2012 8:45,0.0234993,-0.238955,-0.242858,-0.234145
9/3/2012 8:50,0.0206621,-0.23994,-0.244308,-0.234802
9/3/2012 8:55,0.0196931,-0.240128,-0.244466,-0.235009
9/3/2012 9:00,0.0194079,-0.240018,-0.244136,-0.235042
9/3/2012 9:05,0.0193828,-0.239806,-0.243656,-0.235003
9/3/2012 9:10,0.0196775,-0.239513,-0.243083,-0.234906
9/3/2012 9:15,0.0202162,-0.239158,-0.242445,-0.23476
9/3/2012 9:20,0.0205528,-0.238858,-0.241909,-0.234628
9/3/2012 9:25,0.0196554,-0.238877,-0.241889,-0.234673
9/3/2012 9:30,0.0158655,-0.239669,-0.243113,-0.235175
9/3/2012 9:35,0.00866625,-0.241452,-0.245927,-0.23626
9/3/2012 9:40,-0.000110504,-0.243721,-0.249521,-0.237638
9/3/2012 9:45,-0.00698142,-0.245559,-0.252393,-0.238784
9/3/2012 9:50,-0.0103632,-0.246432,-0.25366,-0.239395
9/3/2012 9:55,-0.0119896,-0.24665,-0.253802,-0.239645
9/3/2012 10:00,-0.0129676,-0.246637,-0.253556,-0.239765
9/3/2012 10:05,-0.0134453,-0.24648,-0.25308,-0.239797
9/3/2012 10:10,-0.0134414,-0.246214,-0.25246,-0.239754
9/3/2012 10:15,-0.0134346,-0.245956,-0.251884,-0.239697
9/3/2012 10:20,-0.013757,-0.245813,-0.251532,-0.239694
9/3/2012 10:25,-0.0148315,-0.245897,-0.251562,-0.239815
9/3/2012 10:30,-0.0178029,-0.246481,-0.252419,-0.240215
9/3/2012 10:35,-0.0230945,-0.247756,-0.254433,-0.241
9/3/2012 10:40,-0.0294014,-0.249429,-0.257111,-0.242016
9/3/2012 10:45,-0.0344452,-0.250866,-0.259379,-0.242902
9/3/2012 10:50,-0.0372524,-0.251645,-0.260516,-0.243444
9/3/2012 10:55,-0.0387856,-0.251951,-0.260817,-0.243739
9/3/2012 11:00,-0.0397802,-0.252069,-0.260787,-0.24393
9/3/2012 11:05,-0.0401158,-0.252031,-0.260482,-0.244028
9/3/2012 11:10,-0.0400228,-0.251877,-0.260009,-0.244052
9/3/2012 11:15,-0.0400553,-0.251758,-0.259657,-0.244083
9/3/2012 11:20,-0.0405569,-0.251791,-0.259612,-0.244181
9/3/2012 11:25,-0.0416038,-0.252012,-0.259888,-0.244376
9/3/2012 11:30,-0.0437069,-0.252547,-0.260666,-0.244747
9/3/2012 11:35,-0.0471047,-0.2535,-0.262123,-0.245358
9/3/2012 11:40,-0.0510538,-0.254683,-0.263949,-0.246108
9/3/2012 11:45,-0.0541664,-0.255676,-0.265429,-0.246766
9/3/2012 11:50,-0.0558865,-0.256234,-0.266157,-0.247196
9/3/2012 11:55,-0.0570432,-0.256565,-0.266515,-0.247502
9/3/2012 12:00,-0.058194,-0.256895,-0.266912,-0.247798
9/3/2012 12:05,-0.0588531,-0.257127,-0.26714,-0.248034
9/3/2012 12:10,-0.0589929,-0.257204,-0.267116,-0.24818
9/3/2012 12:15,-0.0591282,-0.257277,-0.267115,-0.248314
9/3/2012 12:20,-0.0596951,-0.257498,-0.267391,-0.248513
9/3/2012 12:25,-0.0606713,-0.257874,-0.267937,-0.24879
9/3/2012 12:30,-0.0621924,-0.258433,-0.268786,-0.24917
9/3/2012 12:35,-0.0643729,-0.259221,-0.270019,-0.249683
9/3/2012 12:40,-0.0668137,-0.260133,-0.271454,-0.250269
9/3/2012 12:45,-0.0687746,-0.260927,-0.272685,-0.250798
9/3/2012 12:50,-0.0699962,-0.261485,-0.273509,-0.251201
9/3/2012 12:55,-0.0710206,-0.261955,-0.274204,-0.251552
9/3/2012 13:00,-0.0721472,-0.262459,-0.274982,-0.251914
9/3/2012 13:05,-0.0728347,-0.262856,-0.275556,-0.252217
9/3/2012 13:10,-0.0729491,-0.263066,-0.275778,-0.252424
9/3/2012 13:15,-0.0729664,-0.263233,-0.275919,-0.252605
9/3/2012 13:20,-0.0732895,-0.263497,-0.276241,-0.252834
9/3/2012 13:25,-0.0737458,-0.263821,-0.276657,-0.253091
9/3/2012 13:30,-0.0739587,-0.264073,-0.276916,-0.253316
9/3/2012 13:35,-0.0736028,-0.264137,-0.276795,-0.25345
9/3/2012 13:40,-0.072438,-0.263929,-0.276147,-0.253451
9/3/2012 13:45,-0.0705904,-0.263481,-0.275053,-0.253329
9/3/2012 13:50,-0.0687598,-0.263017,-0.273956,-0.253191
9/3/2012 13:55,-0.0677129,-0.262793,-0.273363,-0.253157
9/3/2012 14:00,-0.0674437,-0.262841,-0.27333,-0.253246
9/3/2012 14:05,-0.0672726,-0.262961,-0.273445,-0.253362
9/3/2012 14:10,-0.0668683,-0.263015,-0.273433,-0.253444
9/3/2012 14:15,-0.0665259,-0.263074,-0.273422,-0.253531
9/3/2012 14:20,-0.0665087,-0.263228,-0.273583,-0.253668
9/3/2012 14:25,-0.0666368,-0.263438,-0.27384,-0.253835
9/3/2012 14:30,-0.066423,-0.263555,-0.273924,-0.253954
9/3/2012 14:35,-0.0652956,-0.263393,-0.273507,-0.253926
9/3/2012 14:40,-0.0629946,-0.262854,-0.272425,-0.2537
9/3/2012 14:45,-0.0601384,-0.262108,-0.271001,-0.253355
9/3/2012 14:50,-0.0581137,-0.261576,-0.270024,-0.253106
9/3/2012 14:55,-0.0577627,-0.261557,-0.270027,-0.253107
9/3/2012 15:00,-0.0585767,-0.261938,-0.270771,-0.253303
9/3/2012 15:05,-0.0595747,-0.26241,-0.271665,-0.253547
9/3/2012 15:10,-0.0602997,-0.262801,-0.272393,-0.25376
9/3/2012 15:15,-0.0610199,-0.263174,-0.273062,-0.253974
9/3/2012 15:20,-0.0619512,-0.263607,-0.273811,-0.25423
9/3/2012 15:25,-0.062888,-0.264048,-0.274547,-0.254497
9/3/2012 15:30,-0.0632184,-0.264313,-0.274944,-0.254677
9/3/2012 15:35,-0.0620885,-0.264138,-0.274547,-0.254627
9/3/2012 15:40,-0.0590977,-0.263382,-0.273106,-0.254271
9/3/2012 15:45,-0.0551181,-0.262275,-0.271048,-0.253726
9/3/2012 15:50,-0.0520678,-0.261385,-0.269412,-0.253279
9/3/2012 15:55,-0.0509683,-0.261083,-0.268872,-0.253118
9/3/2012 16:00,-0.0511061,-0.261214,-0.269131,-0.253172
9/3/2012 16:05,-0.0515017,-0.261466,-0.269593,-0.25329
9/3/2012 16:10,-0.051688,-0.261668,-0.269941,-0.253392
9/3/2012 16:15,-0.0518566,-0.261839,-0.270209,-0.253491
9/3/2012 16:20,-0.0521932,-0.262037,-0.270512,-0.253613
9/3/2012 16:25,-0.0526171,-0.262257,-0.27086,-0.253749
9/3/2012 16:30,-0.0526167,-0.262362,-0.271038,-0.253815
9/3/2012 16:35,-0.0511783,-0.262069,-0.270563,-0.253651
9/3/2012 16:40,-0.0478092,-0.261196,-0.269124,-0.253161
9/3/2012 16:45,-0.043561,-0.260007,-0.267161,-0.252482
9/3/2012 16:50,-0.0405495,-0.259103,-0.265714,-0.251939
9/3/2012 16:55,-0.0394525,-0.258776,-0.265279,-0.251697
9/3/2012 17:00,-0.0392176,-0.258785,-0.26541,-0.251638
9/3/2012 17:05,-0.0393015,-0.258913,-0.26571,-0.251656
9/3/2012 17:10,-0.0394987,-0.259091,-0.266048,-0.251719
9/3/2012 17:15,-0.0397512,-0.259282,-0.266365,-0.251808
9/3/2012 17:20,-0.0398707,-0.259429,-0.266582,-0.251889
9/3/2012 17:25,-0.0397326,-0.259482,-0.266643,-0.251921
9/3/2012 17:30,-0.0388109,-0.2593,-0.266351,-0.251808
9/3/2012 17:35,-0.0359851,-0.258593,-0.265233,-0.251376
9/3/2012 17:40,-0.0309153,-0.257219,-0.26305,-0.250546
9/3/2012 17:45,-0.0252426,-0.255564,-0.260447,-0.24953
9/3/2012 17:50,-0.021468,-0.254342,-0.258614,-0.248732
9/3/2012 17:55,-0.0198524,-0.25381,-0.257943,-0.248306
9/3/2012 18:00,-0.0190309,-0.253641,-0.257857,-0.248088
9/3/2012 18:05,-0.0188536,-0.253688,-0.258102,-0.248011
9/3/2012 18:10,-0.0192667,-0.253944,-0.258637,-0.248075
9/3/2012 18:15,-0.0199548,-0.254295,-0.259274,-0.248218
9/3/2012 18:20,-0.0204664,-0.254596,-0.259812,-0.24835
9/3/2012 18:25,-0.020813,-0.254814,-0.26026,-0.248434
9/3/2012 18:30,-0.0207049,-0.254871,-0.260539,-0.248406
9/3/2012 18:35,-0.0192473,-0.254544,-0.260271,-0.248123
9/3/2012 18:40,-0.0163024,-0.253748,-0.25928,-0.247544
9/3/2012 18:45,-0.0132399,-0.252836,-0.258101,-0.24689
9/3/2012 18:50,-0.0117114,-0.252315,-0.257532,-0.24647
9/3/2012 18:55,-0.011411,-0.252232,-0.25763,-0.24631
9/3/2012 19:00,-0.0112527,-0.252274,-0.257879,-0.246237
9/3/2012 19:05,-0.0115313,-0.252421,-0.258245,-0.246249
9/3/2012 19:10,-0.0123685,-0.252736,-0.258823,-0.246382
9/3/2012 19:15,-0.0132982,-0.253092,-0.259408,-0.246559
9/3/2012 19:20,-0.0138032,-0.253326,-0.259776,-0.246677
9/3/2012 19:25,-0.0140828,-0.253448,-0.259999,-0.246728
9/3/2012 19:30,-0.014213,-0.253483,-0.26016,-0.246714
9/3/2012 19:35,-0.0137449,-0.253346,-0.260096,-0.246584
9/3/2012 19:40,-0.0126319,-0.253013,-0.259707,-0.246335
9/3/2012 19:45,-0.0115485,-0.252668,-0.259241,-0.246086
9/3/2012 19:50,-0.0111157,-0.252506,-0.259013,-0.245951
9/3/2012 19:55,-0.0108665,-0.252451,-0.258938,-0.245882
9/3/2012 20:00,-0.0103412,-0.252344,-0.258775,-0.24579
9/3/2012 20:05,-0.0102637,-0.252313,-0.258713,-0.245753
9/3/2012 20:10,-0.0108271,-0.252462,-0.258931,-0.24583
9/3/2012 20:15,-0.0113932,-0.252648,-0.259206,-0.245936
9/3/2012 20:20,-0.0114706,-0.252717,-0.259316,-0.245973
9/3/2012 20:25,-0.011319,-0.252693,-0.259336,-0.245944
9/3/2012 20:30,-0.011225,-0.252643,-0.259387,-0.245877
9/3/2012 20:35,-0.011104,-0.25257,-0.259445,-0.245777
9/3/2012 20:40,-0.0110819,-0.25251,-0.259513,-0.24568
9/3/2012 20:45,-0.0114463,-0.252554,-0.259704,-0.245658
9/3/2012 20:50,-0.0121156,-0.252702,-0.260009,-0.245708
9/3/2012 20:55,-0.0123467,-0.252774,-0.260164,-0.245721
9/3/2012 21:00,-0.0118834,-0.252659,-0.259997,-0.245634
9/3/2012 21:05,-0.0116174,-0.252543,-0.259809,-0.245556
9/3/2012 21:10,-0.0118576,-0.252573,-0.259836,-0.245572
9/3/2012 21:15,-0.0120066,-0.252623,-0.259898,-0.245605
9/3/2012 21:20,-0.0117072,-0.25257,-0.259822,-0.245573
9/3/2012 21:25,-0.0114188,-0.252486,-0.259744,-0.245512
9/3/2012 21:30,-0.0117639,-0.252523,-0.259906,-0.245507
9/3/2012 21:35,-0.0131118,-0.2528,-0.26046,-0.24564
9/3/2012 21:40,-0.0155016,-0.253357,-0.261418,-0.245956
9/3/2012 21:45,-0.0182866,-0.254075,-0.262558,-0.246394
9/3/2012 21:50,-0.0203104,-0.254665,-0.263409,-0.246779
9/3/2012 21:55,-0.020857,-0.254881,-0.26359,-0.246964
9/3/2012 22:00,-0.0202788,-0.254766,-0.263185,-0.246968
9/3/2012 22:05,-0.0196061,-0.25458,-0.262657,-0.246935
9/3/2012 22:10,-0.0193381,-0.254485,-0.262317,-0.246949
9/3/2012 22:15,-0.0190801,-0.254422,-0.262085,-0.246965
9/3/2012 22:20,-0.0185577,-0.254301,-0.261821,-0.246931
9/3/2012 22:25,-0.0178682,-0.254127,-0.261525,-0.24685
9/3/2012 22:30,-0.0171658,-0.253937,-0.261228,-0.246743
9/3/2012 22:35,-0.016567,-0.253768,-0.26095,-0.246639
9/3/2012 22:40,-0.0162388,-0.25367,-0.260765,-0.246588
9/3/2012 22:45,-0.0161723,-0.253674,-0.260698,-0.246611
9/3/2012 22:50,-0.0159667,-0.25369,-0.260596,-0.246655
9/3/2012 22:55,-0.0150412,-0.253552,-0.260211,-0.246623
9/3/2012 23:00,-0.013363,-0.253209,-0.259475,-0.246481
9/3/2012 23:05,-0.0115807,-0.252801,-0.258649,-0.2463
9/3/2012 23:10,-0.010139,-0.252474,-0.258017,-0.246147
9/3/2012 23:15,-0.00909158,-0.252246,-0.257637,-0.246027
9/3/2012 23:20,-0.00849324,-0.252106,-0.257498,-0.245935
9/3/2012 23:25,-0.00841659,-0.252085,-0.257611,-0.245888
9/3/2012 23:30,-0.00886815,-0.252201,-0.257949,-0.245903
9/3/2012 23:35,-0.0099295,-0.252464,-0.258489,-0.24601
9/3/2012 23:40,-0.0115533,-0.252878,-0.259224,-0.24623
9/3/2012 23:45,-0.0133371,-0.253359,-0.260012,-0.246512
9/3/2012 23:50,-0.0144297,-0.253706,-0.260532,-0.246735
9/3/2012 23:55,-0.0144011,-0.253776,-0.26055,-0.246813
9/4/2012 0:00,-0.0136183,-0.253617,-0.260173,-0.246772
9/4/2012 0:05,-0.0125865,-0.253366,-0.259657,-0.24668
9/4/2012 0:10,-0.0115319,-0.253104,-0.259154,-0.246568
9/4/2012 0:15,-0.0104355,-0.252833,-0.25868,-0.246427
9/4/2012 0:20,-0.00935819,-0.252555,-0.258251,-0.246259
9/4/2012 0:25,-0.00815212,-0.252247,-0.257813,-0.246055
9/4/2012 0:30,-0.00623365,-0.251782,-0.257126,-0.245751
9/4/2012 0:35,-0.0030935,-0.251026,-0.255949,-0.24527
9/4/2012 0:40,0.000994454,-0.250007,-0.254335,-0.24463
9/4/2012 0:45,0.00484379,-0.248972,-0.25272,-0.243972
9/4/2012 0:50,0.00754531,-0.248214,-0.251584,-0.243463
9/4/2012 0:55,0.00938655,-0.247772,-0.250966,-0.243127
9/4/2012 1:00,0.0110995,-0.247433,-0.250508,-0.242855
9/4/2012 1:05,0.0130074,-0.247065,-0.249992,-0.242576
9/4/2012 1:10,0.0149378,-0.246672,-0.249421,-0.242286
9/4/2012 1:15,0.0165055,-0.24634,-0.248969,-0.242034
9/4/2012 1:20,0.0174894,-0.24617,-0.248798,-0.241867
9/4/2012 1:25,0.0181492,-0.246116,-0.248827,-0.241759
9/4/2012 1:30,0.0193831,-0.245946,-0.248661,-0.241577
9/4/2012 1:35,0.0218115,-0.245409,-0.247874,-0.241187
9/4/2012 1:40,0.0251384,-0.2445,-0.246479,-0.240596
9/4/2012 1:45,0.028319,-0.24352,-0.244969,-0.239967
9/4/2012 1:50,0.0305892,-0.242781,-0.24385,-0.23947
9/4/2012 1:55,0.032229,-0.242301,-0.243165,-0.23912
9/4/2012 2:00,0.0336806,-0.241914,-0.242656,-0.238826
9/4/2012 2:05,0.0350203,-0.241567,-0.242208,-0.238556
9/4/2012 2:10,0.0362325,-0.241269,-0.241842,-0.238313
9/4/2012 2:15,0.0372043,-0.241043,-0.241591,-0.238104
9/4/2012 2:20,0.038017,-0.240872,-0.241425,-0.237925
9/4/2012 2:25,0.0391895,-0.240603,-0.24111,-0.237692
9/4/2012 2:30,0.0417656,-0.239891,-0.240053,-0.2372
9/4/2012 2:35,0.0462813,-0.238401,-0.237721,-0.236253
9/4/2012 2:40,0.051745,-0.236275,-0.234407,-0.234925
9/4/2012 2:45,0.0561004,-0.234274,-0.231391,-0.233653
9/4/2012 2:50,0.0582103,-0.233161,-0.229891,-0.232863
9/4/2012 2:55,0.0588648,-0.232878,-0.229771,-0.232526
9/4/2012 3:00,0.0590591,-0.23291,-0.230176,-0.232366
9/4/2012 3:05,0.0590628,-0.233013,-0.230697,-0.232264
9/4/2012 3:10,0.0588273,-0.233181,-0.231285,-0.232217
9/4/2012 3:15,0.0582176,-0.233485,-0.232054,-0.232262
9/4/2012 3:20,0.0573608,-0.233892,-0.232975,-0.23238
9/4/2012 3:25,0.0567178,-0.234236,-0.233773,-0.232472
9/4/2012 3:30,0.0571276,-0.234191,-0.233893,-0.232349
9/4/2012 3:35,0.0589278,-0.233517,-0.232942,-0.231878
9/4/2012 3:40,0.0613614,-0.23239,-0.231241,-0.231159
9/4/2012 3:45,0.0631489,-0.231378,-0.229738,-0.230499
9/4/2012 3:50,0.0638038,-0.230882,-0.229102,-0.230119
9/4/2012 3:55,0.0639286,-0.230754,-0.229081,-0.22994
9/4/2012 4:00,0.0639243,-0.230719,-0.229191,-0.229818
9/4/2012 4:05,0.0637813,-0.230738,-0.229349,-0.229742
9/4/2012 4:10,0.0636211,-0.230775,-0.229494,-0.229693
9/4/2012 4:15,0.0636119,-0.230743,-0.2295,-0.229618
9/4/2012 4:20,0.0639283,-0.230565,-0.229247,-0.229463
9/4/2012 4:25,0.0648761,-0.230122,-0.228558,-0.229152
9/4/2012 4:30,0.0669897,-0.229159,-0.227036,-0.228536
9/4/2012 4:35,0.0702553,-0.227537,-0.224476,-0.227538
9/4/2012 4:40,0.0736378,-0.225611,-0.221463,-0.226356
9/4/2012 4:45,0.0758393,-0.224109,-0.219183,-0.225395
9/4/2012 4:50,0.0766435,-0.223419,-0.218252,-0.224874
9/4/2012 4:55,0.07686,-0.223217,-0.218126,-0.224619
9/4/2012 5:00,0.0768097,-0.223171,-0.218258,-0.22446
9/4/2012 5:05,0.0764699,-0.223274,-0.218621,-0.224396
9/4/2012 5:10,0.0759698,-0.223484,-0.219136,-0.22441
9/4/2012 5:15,0.0755559,-0.223673,-0.219585,-0.224425
9/4/2012 5:20,0.0754017,-0.223734,-0.219792,-0.224376
9/4/2012 5:25,0.0755933,-0.223605,-0.219682,-0.22423
9/4/2012 5:30,0.0761676,-0.223245,-0.219202,-0.223958
9/4/2012 5:35,0.0768133,-0.222759,-0.218546,-0.223615
9/4/2012 5:40,0.077075,-0.222407,-0.218134,-0.223338
9/4/2012 5:45,0.0768514,-0.222331,-0.218189,-0.223209
9/4/2012 5:50,0.0765374,-0.222382,-0.218452,-0.22315
9/4/2012 5:55,0.0764385,-0.222343,-0.218554,-0.223041
9/4/2012 6:00,0.0762587,-0.222284,-0.2186,-0.222927
9/4/2012 6:05,0.0758099,-0.222373,-0.218856,-0.222907
9/4/2012 6:10,0.0754425,-0.222505,-0.219144,-0.222925
9/4/2012 6:15,0.0755515,-0.222443,-0.219083,-0.222845
9/4/2012 6:20,0.0761455,-0.222102,-0.218559,-0.222611
9/4/2012 6:25,0.0769674,-0.221576,-0.217743,-0.222271
